id,first_name,last_name,voivodeship,city,email,phone_number,age,last_purchase_category,purchases_value
4482,Jacek,Nowakowski,Kujawsko-Pomorskie,Łódź,vpesnnxyhjfijozpdwoyautfe4482,ceurcdzbqanmp4482,29,3,2
4483,Ewa,Kowalski,Podkarpackie,Łódź,xwvdujlsyqgsvdkawfdzivukb4483,ocnwuqsqkogrj4483,72,2,346
4484,Małgorzata,Kaczmarek,Opolskie,Łódź,gocwxacdlilebhygxzmkyyyaz4484,bpzersqixjdtf4484,77,4,206
4485,Iwona,Woźniak,Małopolskie,Poznań,abzekisveuigljhvdoelwhncs4485,nxvrfanmxtqfq4485,42,1,192
4486,Katarzyna,Piotrowski,Małopolskie,Gdańsk,ylvxglkucwtkawczniqydfyur4486,qwnopwpxxbutp4486,76,1,250
4487,Katarzyna,Kwiatkowski,Kujawsko-Pomorskie,Gdańsk,ryxekuwyxdfwvlohbrqrdxspl4487,xvzuppopnqsjf4487,24,2,213
4488,Oliwia,Kaczor,Kujawsko-Pomorskie,Poznań,jissdvvkidzibjrujgueodtcb4488,ahotwrwsjcjth4488,35,4,222
4489,Róża,Woźniak,Opolskie,Poznań,oeygifyraiujxuwiqmadikwsn4489,bebqhjssoribv4489,52,1,160
4490,Bartosz,Krawczyk,Podlaskie,Gdańsk,tgpmpvqtnkiulzdscpwyjajkk4490,hlfrlwahchikz4490,67,5,441
4491,Wojciech,Kwiatkowski,Kujawsko-Pomorskie,Bydgoszcz,sxohuitbicknvlaqoaguteunp4491,ojvkhmwwgpkxg4491,28,2,80
4492,Filip,Grabowski,Kujawsko-Pomorskie,Gdańsk,dxxeqgfnbcviyicyubvmkatry4492,bggenxrucasli4492,34,1,6664
4493,Czesław,Woźniak,Kujawsko-Pomorskie,Lublin,nsyaiznlyirkvpsetiwnzpyyl4493,ukcadymoxvoqu4493,43,2,6746
4494,Urszula,Mazur,Lubelskie,Lublin,tsvlqfelxlqjryisadbnklchd4494,lhtaegjxobema4494,43,3,402
4495,Paweł,Nowakowski,Dolnośląskie,Gdańsk,cjaivdwpqhlqsrvrgizsmwhna4495,aopqglfaigyxf4495,75,1,869
4496,Grażyna,Krawczyk,Lubelskie,Kraków,phbulttlrpzcscnpomqomjhoi4496,vfafblxcsjzpb4496,41,5,37
4497,Jacek,Adamczyk,Lubuskie,Poznań,ieaychqfayjifogusrsjvxfgl4497,hobaanbglpkzk4497,30,3,89
4498,Dariusz,Kaczor,Opolskie,Kraków,woqtorgeeaubpeujbhwjcwkrm4498,vngjnngtbnhdx4498,42,2,232
4499,Grażyna,Adamczyk,Podkarpackie,Bydgoszcz,zfwwvyiugwhpzzwqbmfyitklr4499,ffmlqwcpleqvm4499,71,2,85
4500,Filip,Adamczyk,Małopolskie,Poznań,pcwsjwrtpxttecrpvqxodlltw4500,jysskjsolwlye4500,72,2,431
4501,Paweł,Zawadzki,Lubuskie,Lublin,efpqcavajhlyxyaqoljdifpnm4501,hjkatjmqtgdjq4501,33,4,361
4502,Grzegorz,Dziedzic,Lubuskie,Warszawa,bmvvxtszhsufmgjtywkbtixxm4502,qukqvgkwjcsuk4502,37,3,6083
4503,Paweł,Kwiatkowski,Opolskie,Bydgoszcz,igniafywzcmvlgvbnotqjbkze4503,mdtuqkanusyhr4503,68,1,6309
4504,Paweł,Woźniak,Dolnośląskie,Lublin,ufnvpuqbjbdrseajyxphqomzb4504,upsrtbwmegygh4504,70,1,75
4505,Filip,Krawczyk,Lubuskie,Łódź,uzjixphrsmypupswvoleczqds4505,porqadcbjsjzv4505,22,4,2767
4506,Grzegorz,Kaczmarek,Małopolskie,Kraków,nwvspticfthqbwdealscsuclm4506,dtmrfybdqgegh4506,26,5,6407
4507,Iwona,Krawczyk,Podkarpackie,Warszawa,ouqawniapvynutottzopxcsxs4507,lgmtnnidetgho4507,79,2,99
4508,Agnieszka,Wojciechowski,Kujawsko-Pomorskie,Łódź,zaqshkprvwipxsrqzurmowlwr4508,hplszzvqsomwk4508,34,5,35
4509,Danuta,Dudek,Łódzkie,Łódź,wfgsbalaptkuunalacnnywzcw4509,jxchccifxmabi4509,30,4,145
4510,Szymon,Lewandowski,Lubuskie,Poznań,anjdbfkduenhklktgskydrsub4510,xrbuarvvozozu4510,42,2,230
4511,Paweł,Jabłoński,Małopolskie,Warszawa,vzlrxwzgtckiiwgdshchrzopq4511,fkkaojvrkthyh4511,25,1,250
4512,Beata,Dudek,Kujawsko-Pomorskie,Łódź,hedptbfeutyhszgeykclrrabk4512,nixzcqdkqjprz4512,43,4,216
4513,Katarzyna,Wiśniewski,Podkarpackie,Łódź,ryirnkcyrvpadljchypgongff4513,mwxzwxvrzbjku4513,42,1,101
4514,Aleksander,Adamczyk,Podkarpackie,Poznań,vhqbqewwtyqnoosnfdbakmmmp4514,ottjmbcqcmdul4514,79,5,198
4515,Iwona,Krawczyk,Podlaskie,Katowice,pgoitzpripvoeirvbryifmdds4515,lviicfebwpjep4515,66,5,184
4516,Czesław,Mazur,Opolskie,Szczecin,nybapjgpadbzmvngincoladdj4516,ebvfojrmkacsw4516,25,5,62
4517,Szymon,Grabowski,Podlaskie,Wrocław,biiyjkdyqstxrdiwfquqdoalh4517,mwgpkkkqkooiq4517,20,5,254
4518,Katarzyna,Wójcik,Podkarpackie,Wrocław,gahzahkwahrwmpkaauizmitlu4518,qpzbgygpgfkpu4518,44,1,186
4519,Bartosz,Krawczyk,Mazowieckie,Warszawa,szkzwxqhhacdmcfgfuvhnyuzl4519,bhzywaczwkoqi4519,28,4,91
4520,Małgorzata,Grabowski,Podlaskie,Bydgoszcz,opbgcqxilasuarsazavvtvrri4520,xheertknsfgkn4520,35,5,240
4521,Teresa,Nowak,Lubuskie,Lublin,khdskzqihlvgayuztekibnaxv4521,kculjrnagziks4521,21,3,8047
4522,Oliwia,Nowak,Mazowieckie,Gdańsk,dwuhkcjxltclmgwziivsbprqu4522,sqimtuotfjbqx4522,28,4,6506
4523,Celina,Kowalski,Podkarpackie,Lublin,ugcsieywziumogjeikdjwzlen4523,isnrdhdoyelma4523,34,3,201
4524,Małgorzata,Adamczyk,Opolskie,Lublin,lzqzinsxmsqepuztuqjgpumoy4524,uudwdmlsctflc4524,20,1,265
4525,Katarzyna,Nowakowski,Lubuskie,Wrocław,ojoxwgaasadieiskewvexcfkd4525,szcibtdnwjkdp4525,43,3,236
4526,Katarzyna,Kaczmarek,Podlaskie,Poznań,spvatpjzvvvwghizufgnypmcj4526,lnngvviirfuxp4526,51,1,87
4527,Paweł,Dąbrowski,Dolnośląskie,Łódź,jtgzsnpcuzlbrequevhvnuywm4527,aqpxbhucbvvey4527,30,1,424
4528,Ewa,Wojciechowski,Podkarpackie,Gdańsk,qkupbsycwjszzzejtqbqkcvhm4528,ysxjjwnpofpxt4528,66,4,249
4529,Felicja,Lewandowski,Lubelskie,Wrocław,nspdglgdnvyqneprsieyjoick4529,ovecafxxfiouv4529,58,3,821
4530,Danuta,Kwiatkowski,Łódzkie,Lublin,hxefojjprvbwkzmivaliqlrko4530,vqgegxvaaatav4530,67,4,215
4531,Grzegorz,Szymański,Dolnośląskie,Wrocław,eojoikouzzaykikkstcerkmiz4531,dsubjnuzssafv4531,33,1,208
4532,Grażyna,Kwiatkowski,Kujawsko-Pomorskie,Poznań,vjthoqusxxhydcdkeuegbbhmz4532,erqtzmernyect4532,33,1,149
4533,Beata,Nowak,Lubuskie,Wrocław,uznfvmtqukcmoivobzbwuxmyx4533,uzofwipwybmon4533,50,5,68
4534,Dariusz,Krawczyk,Kujawsko-Pomorskie,Lublin,garsojsjxfhqiicneeyvemhiq4534,paankxmxyoiip4534,68,4,9101
4535,Celina,Wójcik,Lubuskie,Gdańsk,xidcinicnmfnygcxoswzccswk4535,uwqwbsytrhqey4535,34,3,490
4536,Jacek,Michalak,Opolskie,Warszawa,atamheszgbhfqtspgknenxpmq4536,fkahjrmjgubtx4536,29,3,15
4537,Czesław,Wójcik,Kujawsko-Pomorskie,Wrocław,twglnfyipzhefnngzqneixxcc4537,hncidimiljgez4537,33,1,374
4538,Ewa,Wójcik,Opolskie,Katowice,hwparzmtwshvyuekbsfgyirej4538,ayecvnbsoupbv4538,38,5,4182
4539,Róża,Szymański,Mazowieckie,Lublin,txchkuxjrhqaapclhgmveqeup4539,rwhdltvnatikn4539,30,3,781
4540,Jacek,Mazur,Opolskie,Kraków,llyamtiizsizcvukiwmuhfvvq4540,jiefymyslyegq4540,22,5,251
4541,Iwona,Nowakowski,Mazowieckie,Poznań,tpaohybomyycsbatgacwdnduq4541,jbepwynckkucr4541,47,5,114
4542,Wojciech,Jabłoński,Małopolskie,Warszawa,tugzpwmkovspfhogysuqdhfti4542,iuxjpgwgxyhnx4542,67,3,843
4543,Grzegorz,Zając,Kujawsko-Pomorskie,Kraków,zuqlbtbumycsdxizltazinxgk4543,wvzrfvkoiexbx4543,64,4,230
4544,Teresa,Woźniak,Podkarpackie,Lublin,jcqaqcjnylwxezplosbmehikb4544,pmeqxewyreaho4544,42,5,268
4545,Jacek,Wiśniewski,Podkarpackie,Warszawa,jsfubhmvirpzdusxyiarvolxe4545,vyoerkkatbrxx4545,78,5,291
4546,Filip,Adamczyk,Kujawsko-Pomorskie,Bydgoszcz,mavrfohrreohssypryncxtfro4546,hluhfgcraspii4546,72,1,1752
4547,Felicja,Jabłoński,Kujawsko-Pomorskie,Szczecin,jilddifhheexppqelrzxzrbcb4547,tbruhrvlhujwt4547,22,3,21
4548,Urszula,Zając,Kujawsko-Pomorskie,Szczecin,ocolyddnpvimoihwvujdibthg4548,cjzihdecxnbie4548,20,1,381
4549,Jacek,Wiśniewski,Kujawsko-Pomorskie,Gdańsk,ciaagsffjughzpknxaeaihalw4549,hhechwjvusxjv4549,51,1,352
4550,Dariusz,Woźniak,Małopolskie,Lublin,balqnesblwokkvciopclvkpah4550,ylctcizsfcdxf4550,33,4,78
4551,Iwona,Krawczyk,Kujawsko-Pomorskie,Warszawa,bcrvsyiysipmprpvildrvutlh4551,aqvmjfyfgrblv4551,24,1,108
4552,Dariusz,Kaczmarek,Mazowieckie,Kraków,usetbtbjhynhqjgrpqblijfkw4552,ixrpdvvsmiivs4552,25,2,6716
4553,Dariusz,Wójcik,Kujawsko-Pomorskie,Bydgoszcz,vfdlulhqezpvrhcjmzblsktli4553,zlqfyehymwcxe4553,44,2,4139
4554,Celina,Kowalski,Opolskie,Gdańsk,ncgprxcwdnlsjslixuvfgjznb4554,mevyklblktjgd4554,61,4,488
4555,Małgorzata,Kaczor,Dolnośląskie,Kraków,itzfqurtkouoyxxhnpzyaquvr4555,lniqwcxrxsrzt4555,73,5,18
4556,Paweł,Kaczor,Podkarpackie,Wrocław,vjxjymhmjfiqfjtneogfkawre4556,znzululrgeqkm4556,78,4,301
4557,Ewa,Wójcik,Lubuskie,Bydgoszcz,ycjiqqhaavadtofvhqzswqkdj4557,yqpirwfllhvzn4557,69,3,388
4558,Grażyna,Grabowski,Kujawsko-Pomorskie,Gdańsk,negmrevbuuwktcjskbcxuekdu4558,rnxydgapjblla4558,73,3,152
4559,Paweł,Wojciechowski,Małopolskie,Lublin,pelvpixsxwckoppputgowmspl4559,kwsimiddjekbn4559,76,2,466
4560,Agnieszka,Kwiatkowski,Podlaskie,Kraków,cqniepotlqgawwxvypfwzhtdu4560,khncrcyhlroms4560,60,2,1102
4561,Ewa,Kaczmarek,Małopolskie,Lublin,baddwxcoejzcimuepwucvfumz4561,sdwxefkaoygnh4561,24,3,157
4562,Ewa,Michalak,Opolskie,Łódź,noviwtapqvwkpdfhevorzpbtb4562,cvwkibsajmjke4562,29,4,198
4563,Iwona,Kaczor,Podkarpackie,Poznań,nteblcruqoajvkdmpjnknyeey4563,sjvywughhztls4563,69,3,2000
4564,Urszula,Lewandowski,Dolnośląskie,Katowice,odhjffawebnyuhdxisytgaccn4564,httkpasbzcuzq4564,22,2,317
4565,Aleksander,Nowak,Podkarpackie,Łódź,fdofjbzydfkzpsdjvndbmzbwj4565,nvblewrxngjnk4565,62,2,343
4566,Szymon,Michalak,Dolnośląskie,Kraków,ewvrdklnecrfudocwhdpmvtxl4566,ztfmwklhsytjm4566,33,4,384
4567,Jacek,Wojciechowski,Kujawsko-Pomorskie,Warszawa,komvuurdptwrroyxmzfiixbzx4567,goipqwbxjmqmv4567,21,5,8391
4568,Jacek,Nowak,Kujawsko-Pomorskie,Szczecin,fkfmzsnicpsghqbuxwpyigdwj4568,czsvfdfwjgcfl4568,23,4,160
4569,Zofia,Jabłoński,Łódzkie,Poznań,cgsddkfgmorzejhmuhucfvbks4569,rytuarrulsbda4569,79,1,290
4570,Celina,Kaczor,Małopolskie,Szczecin,uywfupzwihdrtoiaykzowroco4570,vmfpzkbqomnmv4570,38,3,262
4571,Edward,Krawczyk,Dolnośląskie,Bydgoszcz,qdbzmvmzwmyzwrytijojwknko4571,axzfspxpdwtqz4571,71,1,811
4572,Dariusz,Wiśniewski,Podlaskie,Poznań,osfbpjgeezsmahgibeftlktdt4572,tnajtrjbokmlh4572,73,1,230
4573,Helena,Wójcik,Łódzkie,Gdańsk,mtiqlljoiozvyxhsqdfbzezqr4573,qnjemwrdbmmnw4573,57,2,426
4574,Jacek,Adamczyk,Łódzkie,Kraków,auhduhqlwoajdtpsuieeyjvee4574,igxhdwyoimacu4574,62,5,453
4575,Norbert,Zawadzki,Lubuskie,Gdańsk,ermnmqxaquowikjaedhnvtwrm4575,vtmghupiuxorn4575,55,1,382
4576,Bartosz,Lewandowski,Lubuskie,Gdańsk,wwvcprevhjqhcwijhgdctnyvs4576,yfkilublhnmpn4576,24,1,24
4577,Grażyna,Dąbrowski,Opolskie,Kraków,shlwpxmyuiiesmdyvzbikurtm4577,qmircpyqtclsz4577,77,5,68
4578,Wojciech,Michalak,Lubuskie,Gdańsk,yxmrrydafjhmortjvdnrvpzmv4578,osvljdkzdcqfd4578,25,1,87
4579,Helena,Kwiatkowski,Małopolskie,Poznań,siehogcsernpkqhojyrppfstg4579,pudrhnlvosduc4579,71,3,438
4580,Róża,Dudek,Kujawsko-Pomorskie,Gdańsk,morssdmwvpcbghyilajhimaug4580,hobyntqdzfnsf4580,22,2,1
4581,Beata,Michalak,Lubuskie,Poznań,jabqqnwlqjypumienjhnydkqp4581,eaffaxkbpwxjn4581,55,2,194
4582,Edward,Zając,Podlaskie,Poznań,osjzfesbfwemmnzhsqrnefufx4582,ixwuughimstql4582,55,4,473
4583,Oliwia,Kwiatkowski,Dolnośląskie,Szczecin,dgxkwswmyybloskswmfhwifqf4583,tniuscgtcioxq4583,43,5,460
4584,Katarzyna,Jabłoński,Małopolskie,Kraków,nmahztjnfgjubtaleshuefujf4584,ocsywhspozklq4584,63,3,402
4585,Grzegorz,Nowakowski,Kujawsko-Pomorskie,Wrocław,uwytedohvtodywewmzqurjvjv4585,gfgldlopovvmd4585,58,4,261
4586,Małgorzata,Kaczmarek,Podkarpackie,Bydgoszcz,yzvgcwbciozixcpwceqxfpwps4586,hpthiiilacvtr4586,24,1,170
4587,Paweł,Zając,Małopolskie,Łódź,heszzuieinwkwkdxmbgvcvzvd4587,usjbxyipckcnv4587,29,3,360
4588,Urszula,Kwiatkowski,Łódzkie,Wrocław,nmodkqfmsuhqeqnhtrwjlxaim4588,jkcwvrftkwhpq4588,46,1,298
4589,Grzegorz,Wiśniewski,Małopolskie,Lublin,mqtaizqefnbhzcxrtlsqetfji4589,nlwdgcnlfcnxu4589,32,5,339
4590,Małgorzata,Dudek,Lubuskie,Lublin,shovzupjbsqccicdrdhgcqurx4590,kvsnxcnvgyowv4590,30,1,278
4591,Filip,Szymański,Kujawsko-Pomorskie,Gdańsk,kmnwrxhqovutcysgekiqobcqf4591,fycggncnxhorn4591,21,1,246
4592,Wojciech,Dąbrowski,Dolnośląskie,Szczecin,khtonfzqjjrmvhmzeesztgeqa4592,osfrcocqyabum4592,31,2,187
4593,Helena,Jabłoński,Małopolskie,Wrocław,ygtonivmkqxjqsnaptskebxxz4593,istupixljoydm4593,29,1,425
4594,Grażyna,Woźniak,Opolskie,Gdańsk,cbpuiisnvqwjbubtgsbfzgbsd4594,ciiqmqigufofu4594,72,5,30
4595,Wojciech,Dąbrowski,Kujawsko-Pomorskie,Łódź,knupuvleslrslxmrebitdhucf4595,utgsjayzjehpu4595,43,5,304
4596,Agnieszka,Kaczor,Lubuskie,Bydgoszcz,zszpxwtvzhdauwgwaryweszfh4596,wyzrrqxbnfgwf4596,73,1,308
4597,Ewa,Kowalski,Lubuskie,Kraków,hpgkkcnbrjywxedzoxfewtcyv4597,zrkbglnefevnq4597,71,4,287
4598,Szymon,Zając,Lubuskie,Szczecin,hgffozsmmcezkvnyzicdmpkkq4598,mpfoufwlllqor4598,45,1,5981
4599,Grzegorz,Dąbrowski,Opolskie,Łódź,kosxmgpjjfjmoasbwwqbckogd4599,yelqcgprifeqs4599,52,3,209
4600,Felicja,Nowak,Małopolskie,Kraków,trxqdldpadoclyecdhdhngjlz4600,uzyvtbpurmsdv4600,71,1,236
4601,Jacek,Jabłoński,Małopolskie,Łódź,nndszivsgmiwmdhesgznmjdoz4601,osedtqrsilbkr4601,56,1,813
4602,Filip,Kaczor,Lubuskie,Wrocław,cfjnalqclrkzkroxtidhcbsal4602,lvzhnntqbqeol4602,30,4,242
4603,Ewa,Kwiatkowski,Podkarpackie,Łódź,wnzvmeincxxgpcnbqrmtvoamh4603,khbyzsedkgbhc4603,22,5,45
4604,Edward,Mazur,Łódzkie,Gdańsk,gfbxhpcvnqutzbchmzkcstuwv4604,eurxafbhxhgeu4604,56,5,12
4605,Ewa,Grabowski,Podkarpackie,Warszawa,nkbcpblgkygdltjjadzdfhwgl4605,uazsrwnrtgimw4605,48,4,285
4606,Wojciech,Michalak,Kujawsko-Pomorskie,Bydgoszcz,xfbxmclqpofauuiztnpwcclui4606,brtujoxleuemj4606,71,4,368
4607,Zofia,Nowak,Łódzkie,Lublin,vztpsllehicxzbtqfzfgvhvgh4607,isuchzgfxyxwn4607,73,2,79
4608,Beata,Krawczyk,Opolskie,Poznań,irqeqnpylhewzuarewhufrogd4608,yxjctcxbreinl4608,35,1,163
4609,Oliwia,Jabłoński,Kujawsko-Pomorskie,Gdańsk,qnwtytoxzsqjziwrjvqiuwszt4609,uvuikzhnquqta4609,77,1,381
4610,Małgorzata,Kamiński,Łódzkie,Łódź,kfdwpocjmvtvpesipftrwygcm4610,dnxzscsszjuyr4610,51,4,2192
4611,Katarzyna,Dziedzic,Opolskie,Bydgoszcz,xltmiohmmuxhmyxywzteallnk4611,prmosougnajmf4611,43,4,63
4612,Aleksander,Szymański,Dolnośląskie,Bydgoszcz,crtkhnzbzdpaxevaccjndcdlb4612,uylmuehmsreeq4612,59,4,384
4613,Edward,Adamczyk,Kujawsko-Pomorskie,Gdańsk,shxhwdtnypetxanljsnsskprx4613,mhimcuphxwtmc4613,25,1,204
4614,Oliwia,Kamiński,Małopolskie,Warszawa,sblunhgbzfrzkrawyxmywvbly4614,uaqbfcaggexwc4614,68,1,72
4615,Henryk,Zając,Łódzkie,Lublin,dtytmnzlwnufbmsrwcrchtgtq4615,meqzaikdnvljb4615,24,1,382
4616,Aleksander,Grabowski,Dolnośląskie,Poznań,ixohwvspvsdzsznzwvqvwgeut4616,peqmcdspfpapp4616,51,5,480
4617,Iwona,Mazur,Małopolskie,Poznań,eqrkkkdrcwxhqwuqpciqvofpl4617,oiqqofcstyshd4617,34,2,157
4618,Szymon,Dąbrowski,Kujawsko-Pomorskie,Szczecin,tsgykqzbkfjawsqclbrkbsobp4618,fkwrfehsvlygd4618,50,2,360
4619,Teresa,Zawadzki,Mazowieckie,Wrocław,utdbbhqqrikvwuqboyiegqkuj4619,glekdrtearrku4619,79,1,325
4620,Urszula,Wojciechowski,Kujawsko-Pomorskie,Gdańsk,ludtymaltgbywanbtmxqdznfc4620,qvihtcnwvigxt4620,32,1,246
4621,Iwona,Kaczor,Podkarpackie,Poznań,ffkranepgncjrbeoiqdjfzaqs4621,hyjeqwxwuccrg4621,23,2,334
4622,Helena,Szymański,Lubuskie,Poznań,hpdtaqpwcbjhibeevlpkumrny4622,fkdnhfajwwjob4622,21,2,4162
4623,Dariusz,Michalak,Podkarpackie,Kraków,tmqorhxbzzqbkunqfwfhgmtld4623,vqldsawceaajn4623,80,1,270
4624,Teresa,Jabłoński,Kujawsko-Pomorskie,Poznań,nwzeqjxtwnqefefaoygdvmdmk4624,heaouvhnzztxk4624,73,4,69
4625,Róża,Dąbrowski,Łódzkie,Poznań,mrhjmsbrdypqjuisgofsrcqea4625,awlvfgratvyne4625,33,4,1963
4626,Teresa,Kaczmarek,Małopolskie,Poznań,ipgonogyoxyewmzvyilmwybia4626,ilbirhzbmadbs4626,53,5,75
4627,Dariusz,Nowak,Kujawsko-Pomorskie,Lublin,wxzwbpvsxivhoyegrdohbuovp4627,ylzdgdibghotn4627,72,4,199
4628,Beata,Zawadzki,Podkarpackie,Poznań,fvwseaqqbrljntelqmaqasfvf4628,rxjwcruehexrd4628,29,2,2512
4629,Norbert,Wiśniewski,Opolskie,Gdańsk,ydyxmfntchjzubxxxzhcmptjq4629,mkvdbaxslgbfw4629,25,5,172
4630,Urszula,Wójcik,Lubelskie,Wrocław,kznbmdbnoftwhtgkckfbgedyi4630,ubwnynfaudkur4630,23,4,1582
4631,Urszula,Jabłoński,Opolskie,Bydgoszcz,hfcizamjqtwixaoxakgqxioeq4631,tdhbrhldyqxcx4631,46,2,183
4632,Iwona,Zając,Opolskie,Poznań,nepwlacuriozicjmcduccxvni4632,mppivnzrdjpcg4632,43,5,51
4633,Małgorzata,Dziedzic,Łódzkie,Lublin,gabjvvrikqdhonvyiliqnmtfp4633,yjlskgifwhfvi4633,35,1,346
4634,Beata,Zając,Opolskie,Gdańsk,klilailcobypxqqebtqgxusat4634,hwbkflvheppjn4634,32,1,180
4635,Edward,Dąbrowski,Opolskie,Lublin,bzpldtwqvpztmdncrvqnmrlkz4635,kqjemckngeqdp4635,26,5,467
4636,Iwona,Kowalski,Lubuskie,Lublin,kzipfrxtjbcbtuipuxhoivilu4636,kjtzsnvjilwqm4636,34,1,481
4637,Teresa,Kamiński,Podkarpackie,Poznań,mvllpdmofauehtngkrztrxedj4637,jccjibjtnucer4637,44,4,22
4638,Helena,Kamiński,Kujawsko-Pomorskie,Gdańsk,yplgtnlxphfgjcepkrshsmckb4638,zpjjcuzjhyuse4638,58,4,389
4639,Jacek,Szymański,Kujawsko-Pomorskie,Szczecin,cjhqpzuyejwyucbgvmqbivvui4639,pxryxroddgfgr4639,27,5,446
4640,Bartosz,Woźniak,Kujawsko-Pomorskie,Wrocław,deqhtccwpavnlkyfawbryirdb4640,vdczcldkqimui4640,31,5,416
4641,Zofia,Michalak,Opolskie,Szczecin,ccryhmyzvqhjngncskpzspvcl4641,qapkgpfolquzv4641,36,3,134
4642,Henryk,Mazur,Kujawsko-Pomorskie,Wrocław,vlydqpyrhesqbmujqbwiubjfb4642,cllgrhocbdqjw4642,33,3,783
4643,Czesław,Kaczmarek,Dolnośląskie,Poznań,rstgafypjlyyfrlhrezkzools4643,ibzjyzcufgctr4643,30,3,443
4644,Felicja,Wójcik,Opolskie,Bydgoszcz,shmndidlkamdvowkgkilspljk4644,hmcshinqbphqx4644,71,4,438
4645,Henryk,Michalak,Lubuskie,Poznań,gaxgtfncrqaaztioqsgrzegiz4645,dvpirtrfbmwbi4645,78,5,423
4646,Celina,Krawczyk,Opolskie,Łódź,xfjzhxtmxtnahrdonxvzqnxnl4646,jysexbuhkylkw4646,23,2,433
4647,Danuta,Mazur,Małopolskie,Kraków,nrugbzyncoldblrrjlcvxnpiq4647,gcamrycsjievd4647,43,5,357
4648,Urszula,Dziedzic,Podlaskie,Łódź,nfmzotndyasefrezextxcdpvn4648,mofpygfhebbxe4648,34,4,458
4649,Teresa,Dziedzic,Dolnośląskie,Gdańsk,vpjtmzcjqsmmjyphrluovlrtc4649,prrpxacjlvrlo4649,32,5,453
4650,Celina,Zając,Małopolskie,Bydgoszcz,lmgivqxmkmhuocpenhwjhlxwv4650,zvwvhmiuukruj4650,44,5,4351
4651,Edward,Jabłoński,Małopolskie,Kraków,vspzycxuqfyrprxtoigwxsrwh4651,ickpqfqiwlftk4651,77,4,170
4652,Katarzyna,Kaczmarek,Opolskie,Lublin,tdkytnguabxfpaccqjqfehtch4652,vbicweyumwlic4652,68,2,56
4653,Edward,Mazur,Małopolskie,Lublin,ozrgagngqlwdgffnjouagdtuq4653,jqdhjqhheichi4653,72,1,57
4654,Agnieszka,Lewandowski,Łódzkie,Poznań,rgnsrrboztonqtiuamiztalfa4654,wfdrcuwyxhpkn4654,20,3,811
4655,Norbert,Mazur,Lubelskie,Lublin,roswogokmnfmrgcwegffyriko4655,tlrwpxmxsncpo4655,26,5,36
4656,Danuta,Kowalski,Opolskie,Wrocław,ptzzhvqdfcdrpudebduveqbpx4656,mavytrltrftxg4656,20,4,393
4657,Ewa,Krawczyk,Podkarpackie,Katowice,ntrjyoleisuwodztjzacfhqev4657,fugzxruudbzla4657,75,1,477
4658,Edward,Grabowski,Małopolskie,Poznań,jdjhynrctfgvucucohvaruivq4658,liaoqdxjhtrdr4658,28,5,336
4659,Czesław,Lewandowski,Lubuskie,Szczecin,ybawrpoujpmlazvpttizafitu4659,ohcjsazydxtwb4659,43,3,447
4660,Celina,Krawczyk,Lubuskie,Lublin,chgbvxhhezglxzesqjeoxoeoa4660,alkwmihfdbkns4660,22,2,390
4661,Celina,Zając,Małopolskie,Gdańsk,hdejvmhpzwqhoseqiyzbsidvu4661,dnnlvgvdifcwc4661,21,1,410
4662,Zofia,Dąbrowski,Kujawsko-Pomorskie,Wrocław,iitzmvlsssysghwigkzegaalg4662,onimmlexuiyzf4662,25,2,75
4663,Norbert,Nowak,Lubuskie,Lublin,gwxxatjrfmmzwgnkcebqfgawh4663,qtdrkogolcztm4663,35,1,113
4664,Wojciech,Zawadzki,Dolnośląskie,Katowice,cygxfkbzepytwakfabjvdafww4664,qdngbvcdbdmiw4664,47,1,86
4665,Jacek,Dziedzic,Mazowieckie,Warszawa,woistjczenffnzdsticvzehty4665,cidmspvpcnmjv4665,42,1,254
4666,Ewa,Szymański,Kujawsko-Pomorskie,Lublin,koobmrfechwvbyuxkhvgfojfl4666,qxnvfifjiyazq4666,67,4,149
4667,Czesław,Woźniak,Małopolskie,Warszawa,fpxfdbcipjasofvrtmwwornpx4667,bgwploidulqzr4667,23,3,249
4668,Helena,Kamiński,Podlaskie,Warszawa,hlmlufhnxfgndjpjqpbqrdfcp4668,ntivcgbbyqzbs4668,49,1,16
4669,Henryk,Michalak,Kujawsko-Pomorskie,Bydgoszcz,pxxfuiywsngkmnnsjtpvgeafh4669,ldxadcuivlgxm4669,62,5,8055
4670,Paweł,Dziedzic,Lubuskie,Warszawa,lnvizkmfzwellznbcyejzkevz4670,aqkzvdqhvtigc4670,62,1,210
4671,Iwona,Kamiński,Kujawsko-Pomorskie,Gdańsk,gsqwvlbdsatbgyqmsflxpkghc4671,cdlkvrqgcgvzd4671,77,4,454
4672,Danuta,Kaczmarek,Małopolskie,Szczecin,ogrfcuvhqmhgmtcujopmrukqs4672,wvzgybiwuaith4672,33,3,390
4673,Róża,Piotrowski,Małopolskie,Kraków,fhrtvahsnoubqghwdpsnfzpid4673,lmihcorgbxswg4673,20,5,113
4674,Celina,Dudek,Małopolskie,Poznań,rtkdtkefngaggdkxwfvfswugm4674,setauuywzugee4674,25,1,7536
4675,Iwona,Lewandowski,Łódzkie,Poznań,qjrqsvmiabvistqeiblblgtph4675,eothdacfmsprn4675,45,2,453
4676,Aleksander,Mazur,Dolnośląskie,Wrocław,xoyzjuxnuwdhlulleysgqfzld4676,pdbqplhemzmhi4676,39,5,4044
