id,first_name,last_name,voivodeship,city,email,phone_number,age,last_purchase_category,purchases_value
1483,Zofia,Wiśniewski,Małopolskie,Gdańsk,mzdtzafjmkwzballhvbbojrtrsmecl1483,qwwccnbyvaeog1483,69.0,1,9042.0
1484,Małgorzata,Zając,Mazowieckie,Gdańsk,beifxxwohojmmmateyndybidqheixv1484,atbwibhqaxqai1484,44.0,3,252.0
1485,Zofia,Wiśniewski,Podkarpackie,Łódź,rdttcgzngqwumdsaetaukxamxbnahc1485,mofmmmbwwjbcc1485,43.0,5,309.0
1486,Iwona,Kamiński,Podkarpackie,Lublin,hawwklkkkssxulibdycwtiqwozcpyu1486,idwnbhxxohfkr1486,45.0,3,411.0
1487,Róża,Jabłoński,Małopolskie,Lublin,nvybcftlgzdytbnohblkkeyxyumzpg1487,bctzthyrspnmb1487,26.0,1,7463.0
1488,Filip,Kowalski,Lubuskie,Warszawa,ewgpkdvufhwlcbzwnfyxgyyjdgjyfk1488,varzsyepprczy1488,42.0,2,225.0
1489,Felicja,Jabłoński,Dolnośląskie,Bydgoszcz,oelivjliyholiyqqlzqpsdisvkivrz1489,edtnclnrzvtmg1489,54.0,5,90.0
1490,Filip,Szymański,Podkarpackie,Gdańsk,cmvwvgqbjgfetyqlfspnjxegnweost1490,guzvqqnqsnauc1490,32.0,1,97.0
1491,Małgorzata,Wojciechowski,Opolskie,Warszawa,fmskcxvlonjekagyyfipjvqetzntun1491,elgpsjrhomrxy1491,73.0,3,18.0
1492,Felicja,Nowakowski,Mazowieckie,Kraków,lanplatrtjalsiqmdleyevpzopdbmg1492,ntvaxmdpaubex1492,51.0,2,59.0
1493,Urszula,Grabowski,Małopolskie,Szczecin,kkybstxskkbkewdojijcpznyxumaon1493,ynzvwgykbcfcz1493,22.0,1,6264.0
1494,Zofia,Adamczyk,Podlaskie,Bydgoszcz,fwnhokxmonbxalcaaazdnvlodfspsa1494,vwacpuzwnonhx1494,69.0,2,162.0
1495,Aleksander,Michalak,Podlaskie,Poznań,khrqpoocctlbzbbleyxsedaxquayab1495,xdkrjhwsrzoic1495,76.0,1,150.0
1496,Danuta,Kwiatkowski,Kujawsko-Pomorskie,Poznań,dgjgguhaxygsfdebnluvrsjncponsj1496,iypcbadbywtzv1496,51.0,2,71.0
1497,Beata,Jabłoński,Podkarpackie,Gdańsk,yxbfyczzqvclxbyyramqmktiiwoncy1497,tpuyeebdyottr1497,35.0,3,283.0
1498,Aleksander,Kowalski,Małopolskie,Gdańsk,hcpgfnuntqzvanpvndvyvxhnjsghne1498,hrlhegusajmvc1498,24.0,3,204.0
1499,Dariusz,Mazur,Kujawsko-Pomorskie,Łódź,hoxlunvclrlwkbdrpuejdmsazebblx1499,xjunmcghoxixe1499,69.0,2,518.0
1500,Grzegorz,Nowak,Lubuskie,Poznań,llmdrzxsywlchvxhkfvyzjzlwglvja1500,mjjbayzmkbovd1500,66.0,2,188.0
1501,Szymon,Kwiatkowski,Opolskie,Bydgoszcz,uufpdbaizqqssdfqeygovbgxeecutx1501,cjuslsqesfwzi1501,31.0,5,397.0
1502,Dariusz,Zawadzki,Podlaskie,Gdańsk,oxygmtrpkpinweusubmrvsqvagbhsv1502,sdoxpzzdlthpp1502,23.0,1,372.0
1503,Henryk,Dudek,Kujawsko-Pomorskie,Szczecin,vwzfdmreuwyautkcjtvmqjlttoyzea1503,fuktitmbtvpvs1503,77.0,3,970.0
1504,Wojciech,Nowakowski,Opolskie,Poznań,aqqfgjrkkzzjfhxzbnilkgnzysjhsd1504,yzjeinbiiinpw1504,54.0,1,421.0
1505,Małgorzata,Wójcik,Opolskie,Poznań,toggylpfexwccnujawlvulpctmdjen1505,pzundoayffjpz1505,48.0,4,244.0
1506,Róża,Kaczmarek,Lubuskie,Lublin,kpfscbwgttsxrgrlckgyfvlooncdnl1506,tjhamtsrqtilp1506,57.0,3,389.0
1507,Jacek,Jabłoński,Podkarpackie,Łódź,ixbdiujavgqfdjvkwghuqpwrrdpvcw1507,sxcalblivhnhd1507,21.0,1,386.0
1508,Zofia,Szymański,Kujawsko-Pomorskie,Wrocław,murjrbkfxkyotowgpifmypryaaljmi1508,vlryzhgenqcrp1508,75.0,1,201.0
1509,Jacek,Lewandowski,Kujawsko-Pomorskie,Łódź,bqzaarkrgwkaecrforgmebtmalhdjx1509,kqmlhqskprgbf1509,63.0,5,9028.0
1510,Aleksander,Zawadzki,Dolnośląskie,Łódź,fztwogyuspqrwhpfajosuhutfnqsbv1510,lljyaemzgkctg1510,74.0,5,275.0
1511,Danuta,Michalak,Małopolskie,Warszawa,boyyrdnprvragbmqjdoswldwdovkxw1511,tbatiehskybcp1511,24.0,1,217.0
1512,Filip,Zając,Lubuskie,Bydgoszcz,gwklijopvzzuqfasnbcopqhgohlavq1512,zynoynarlhrhd1512,23.0,2,306.0
1513,Jacek,Adamczyk,Kujawsko-Pomorskie,Łódź,nnxafpunhoamhbkbmmoqbqxtqlhjnh1513,yerqdxlvzngtb1513,45.0,4,400.0
1514,Paweł,Grabowski,Podlaskie,Poznań,ogfxotyftxdzpbsizzogtaqxwkbefn1514,bbrzsgkqidmta1514,21.0,1,451.0
1515,Grażyna,Piotrowski,Kujawsko-Pomorskie,Bydgoszcz,zoyhcddicvqbtwonjbsmesdnytsiqu1515,bgfydntcscenz1515,79.0,2,316.0
1516,Norbert,Krawczyk,Małopolskie,Łódź,cskndckwcefhuzslwiwfqzadkytbgl1516,oaeybatwoxbwb1516,23.0,1,258.0
1517,Paweł,Woźniak,Lubuskie,Poznań,vatdxmdwvdkvlwaagmipmmjpnypgci1517,gwopjmvanfrct1517,68.0,5,106.0
1518,Ewa,Krawczyk,Opolskie,Lublin,cexnfdvcvjgfjbrepcfixkkpkwsqdp1518,kkcfofacardrr1518,76.0,1,196.0
1519,Zofia,Piotrowski,Opolskie,Bydgoszcz,ehadurwajbucejsxqdcaivjscfpzps1519,vuauffgazjido1519,73.0,5,110.0
1520,Małgorzata,Michalak,Podkarpackie,Lublin,snbmiydlqxoxqhuluyeqbpzqzkpmpd1520,zpdikfekhnolx1520,28.0,1,358.0
1521,Teresa,Dąbrowski,Lubuskie,Gdańsk,khdqsazlflrxxksgpwpgnzxzgpfvgy1521,swnwptnbhebve1521,52.0,2,265.0
1522,Jacek,Szymański,Dolnośląskie,Warszawa,nnenkpsoohpqcgezilpizdmkbjstio1522,bcjjcqenwwimb1522,78.0,2,5967.0
1523,Oliwia,Piotrowski,Podkarpackie,Bydgoszcz,rtpepcokltyahyvmvdptfgjqpwneis1523,fzdlsnskmhwlf1523,21.0,2,81.0
1524,Paweł,Dąbrowski,Łódzkie,Poznań,myybtfayvqxfuavxblhuechkfrafgq1524,szdmrpcyhtpmt1524,22.0,2,14.0
1525,Urszula,Mazur,Podlaskie,Bydgoszcz,wpahhutaaplhlozjrluzeqtcyodtmu1525,yajpomvvzcswy1525,29.0,4,56.0
1526,Celina,Kamiński,Kujawsko-Pomorskie,Warszawa,dzbcduehllayhpuunmufvtfoslppwd1526,ggboxwrhytdgg1526,51.0,5,304.0
1527,Jacek,Kwiatkowski,Podkarpackie,Łódź,pnbxzxfsdbveblzwhzrllpsbdtpniy1527,gyzeodggsjxba1527,44.0,5,1786.0
1528,Grażyna,Krawczyk,Małopolskie,Bydgoszcz,ibojvromjjcytrstkpvwiukdfhjejz1528,rgxgapjzdadwa1528,63.0,2,2714.0
1529,Urszula,Dziedzic,Opolskie,Gdańsk,jcehtrsysnlthggkesdnfeahydhfwf1529,amjvsebmgrrgy1529,68.0,2,388.0
1530,Beata,Grabowski,Opolskie,Poznań,loxuoyvzfdisxqocyrjmismgwshbsk1530,zxufmauojoguu1530,77.0,2,9597.0
1531,Zofia,Dziedzic,Małopolskie,Łódź,vxzlfoiakyslolwbwvhyfohgzrqouk1531,tezogdghthlsb1531,34.0,3,126.0
1532,Teresa,Grabowski,Opolskie,Lublin,przlmfilpveqsoyzkbbhadyqbpmhvl1532,xvvoavtalnfza1532,29.0,1,376.0
1533,Beata,Woźniak,Opolskie,Poznań,lujrmrebowghsrliwyonvtyneokkaw1533,vfmjpunfbjehj1533,23.0,4,180.0
1534,Henryk,Adamczyk,Opolskie,Warszawa,dnbigqhftysfrrzsmgyulyhgnbskqy1534,rwzhshfoofgrr1534,33.0,4,22.0
1535,Norbert,Krawczyk,Kujawsko-Pomorskie,Łódź,wvdxuaespivplkujlaaxsnbpbpswhh1535,bihvnodmdzufj1535,63.0,5,106.0
1536,Oliwia,Wiśniewski,Podlaskie,Gdańsk,wqyvrrapxohwtawrjlbuqviyusadgx1536,qsxuqhevpyqdu1536,56.0,2,218.0
1537,Urszula,Dziedzic,Podkarpackie,Łódź,mbkylazezltqnvmqwtdkjrdkzodlth1537,anmtavylqjddw1537,34.0,1,301.0
1538,Róża,Jabłoński,Łódzkie,Poznań,otxhrhtgbmipsubjhgqkpnfquwpalt1538,hncfjpbdlswjv1538,36.0,2,383.0
1539,Ewa,Szymański,Podkarpackie,Wrocław,bogbrbyfiexsvrqfkloyojpoavrdvy1539,czigawxlazjbt1539,78.0,4,423.0
1540,Henryk,Nowakowski,Opolskie,Kraków,lglhkecamttofgmihqnwqvgmuciowz1540,fgdwnjzmzfyqn1540,26.0,4,380.0
1541,Norbert,Mazur,Podlaskie,Poznań,eiuipmamfjfaururqqdalyuhlqfxel1541,ktbrycgsrebmr1541,66.0,3,369.0
1542,Celina,Grabowski,Opolskie,Gdańsk,foatugbdrpeaivpsonvwailslnfcyk1542,kjudmecrkdyzk1542,38.0,3,289.0
1543,Danuta,Wiśniewski,Lubuskie,Wrocław,ieolwbzosidkbpdlalywxfnqgnsxvc1543,hpbrkhlplcjkp1543,20.0,5,6478.0
1544,Helena,Dąbrowski,Kujawsko-Pomorskie,Gdańsk,xxfyitipdhdonsnhronqzdpzkbusyj1544,jpvdsjgqijyim1544,52.0,5,327.0
1545,Ewa,Dąbrowski,Opolskie,Poznań,dfxwaasawboentyybcumqydkupvowq1545,rmghocooycuen1545,53.0,1,341.0
1546,Szymon,Wiśniewski,Podkarpackie,Lublin,gtmzitwlxiwvlpbxstjgnryrjulbcb1546,ywhlihlsqpand1546,42.0,3,132.0
1547,Jacek,Kowalski,Podkarpackie,Bydgoszcz,ndktzgptoepogcrfanymppkmmidamg1547,fyfxoevnxanye1547,22.0,1,182.0
1548,Felicja,Kaczor,Lubuskie,Lublin,pdlndxttcyyfuapvwkjfshtjwuyhjz1548,ruojfswsvennq1548,78.0,5,6036.0
1549,Szymon,Kaczor,Podlaskie,Warszawa,jfbhtunxvsifxwmlelfxuaksnyitfb1549,hszxfewnlcxym1549,71.0,2,489.0
1550,Róża,Kamiński,Opolskie,Poznań,ojzyhfmhdwdxrrrktwtlqmyankimbh1550,vpopdhhwczrxr1550,23.0,2,342.0
1551,Łukasz,Kamiński,Podkarpackie,Kraków,odjohvqrznkcqgwgpptyhmftvomtrg1551,vksyzzblyypyf1551,74.0,5,176.0
1552,Szymon,Piotrowski,Podkarpackie,Lublin,pthqmoaleyofnylygdxcidppttipee1552,ypzedqrbdrcpx1552,71.0,1,96.0
1553,Grażyna,Kaczmarek,Podlaskie,Warszawa,eyvkqsqemlpdwammgrzcbppfxuhjhy1553,apblqbtqacwvt1553,21.0,1,167.0
1554,Celina,Kamiński,Lubuskie,Szczecin,xgbupwnzcakdjknfbovjfjzwutbpva1554,lwizfezjpxyvd1554,30.0,3,118.0
1555,Szymon,Wiśniewski,Lubuskie,Gdańsk,ofyhbmeumvaynltjiqpsqaahtxsrge1555,kawshjbugpapb1555,80.0,4,408.0
1556,Bartosz,Zając,Podlaskie,Poznań,tzusceekrybupyvxvxckkwuhurftlk1556,zfbgsraytqrka1556,39.0,3,92.0
1557,Felicja,Nowak,Podkarpackie,Gdańsk,kqrskgpvehgqpquguqpsnlepojcsiq1557,icsnefcdtyeqs1557,76.0,3,186.0
1558,Urszula,Dziedzic,Mazowieckie,Łódź,wxaifqfbkakpirogkjumdnoyyecbyr1558,pgvdwhoekuycx1558,27.0,1,754.0
1559,Zofia,Mazur,Małopolskie,Warszawa,etildwdbkzqiixxwlaexfxtvizvczi1559,fgctndzqtvggs1559,39.0,3,123.0
1560,Małgorzata,Nowak,Opolskie,Bydgoszcz,ltrhcmauakdyoakesfcsxbzsifpakh1560,ngmjdzchejqco1560,22.0,1,83.0
1561,Małgorzata,Kaczor,Dolnośląskie,Katowice,iocuwoimlkptprmoxwqrioxtgvhdzf1561,zqdszkbpxvcgm1561,22.0,3,8328.0
1562,Aleksander,Wojciechowski,Lubuskie,Bydgoszcz,ofqkacphoxfulvbfirukwvyrbkakhv1562,mlqbwxlyjajba1562,39.0,1,444.0
1563,Henryk,Wiśniewski,Kujawsko-Pomorskie,Lublin,tqcaseyewmwykxasjsheztgaoqyxcl1563,pmkxnfivyhigh1563,55.0,3,13.0
1564,Jacek,Michalak,Małopolskie,Wrocław,jrylutdydxhbeppckwudcnaeeklhxg1564,itjzcyeywkjfr1564,25.0,1,6645.0
1565,Felicja,Dąbrowski,Podkarpackie,Bydgoszcz,vbaydkxtlbygzgmtckbbztcocwnomt1565,odaobmjrnojrm1565,70.0,1,21.0
1566,Beata,Piotrowski,Kujawsko-Pomorskie,Gdańsk,dlvgtjuzsyshhhhqfplzimbavllrcc1566,odnnuzuvsubpx1566,43.0,2,213.0
1567,Dariusz,Wójcik,Łódzkie,Kraków,pvuqxxfjwqakxidljbqytekkvdpidx1567,ouvmiaavtiosg1567,25.0,2,54.0
1568,Felicja,Kaczmarek,Małopolskie,Poznań,zzvzrrwavaksvjhlhwyaybtyieizfv1568,ghufqxaipfddd1568,52.0,3,395.0
1569,Grzegorz,Zawadzki,Podkarpackie,Łódź,muhqrlwzvgeoeuowmiklameiduxahq1569,cholrjhomhzkw1569,50.0,3,99.0
1570,Jacek,Wiśniewski,Lubuskie,Wrocław,eydjipsrnustaagznmohndesbgglxh1570,puuomydmtjrlk1570,44.0,4,148.0
1571,Norbert,Kaczor,Małopolskie,Gdańsk,xlbbtukzjopphfnsrbuwlryxafgtgo1571,nllozpqleaaqt1571,22.0,4,42.0
1572,Ewa,Nowak,Łódzkie,Warszawa,ubfzcqrswouttjnjsvmuorgupxazpq1572,ycaxjvprhyxuu1572,36.0,5,475.0
1573,Ewa,Kaczor,Opolskie,Poznań,pzztglyvgdgaymjjthfpqmatxxdgtr1573,qgsmhlfpswxoz1573,52.0,2,246.0
1574,Aleksander,Dziedzic,Dolnośląskie,Poznań,zvgdtrkhgntcjvldzrvwezqzzrgmyh1574,gfkgakfhhsklf1574,22.0,4,1680.0
1575,Aleksander,Wojciechowski,Kujawsko-Pomorskie,Łódź,sloicwvsjojcbldwisbrpgnlaqeowg1575,lpwsxscmpidai1575,34.0,1,271.0
1576,Dariusz,Nowakowski,Lubelskie,Poznań,fcduzvnmkqubwvvvvvorkggsmcqpyw1576,myvfgwaxdsfsj1576,30.0,5,88.0
1577,Oliwia,Nowak,Łódzkie,Gdańsk,ujnprygiekxjkiiixptmfjwddhpoov1577,xvmwhnqsnwqfz1577,79.0,3,392.0
1578,Katarzyna,Dąbrowski,Podkarpackie,Gdańsk,kfjgwqjswtqqtyxfqgfhuhyvlvrzqb1578,glvblmzgjbyvk1578,79.0,1,9470.0
1579,Paweł,Kowalski,Opolskie,Łódź,ncoxnuqlfsgkzubyekldbyilkotqnw1579,tutuuawfxifze1579,33.0,1,416.0
1580,Paweł,Wójcik,Dolnośląskie,Bydgoszcz,gpkgcrbgiekfqlhiaxrvprcqxcmjqs1580,pmstzeizkmezx1580,25.0,1,854.0
1581,Szymon,Grabowski,Podkarpackie,Gdańsk,cekiyggfkfclnlmnrawxxnsxprkfxx1581,hrnwfvtdtahxu1581,74.0,2,145.0
1582,Norbert,Dudek,Kujawsko-Pomorskie,Szczecin,ssmviljobxgkvlvybkiqcdppiicckx1582,alctidotqxasx1582,29.0,3,2203.0
1583,Zofia,Grabowski,Kujawsko-Pomorskie,Gdańsk,llpinbldvtpsdpzshlzsolxodxcvgq1583,dnnrbztweejqs1583,35.0,2,145.0
1584,Urszula,Kaczmarek,Podlaskie,Wrocław,zmgeyzvrlcynzvavbtbsohctfsywmi1584,vpwwxnuvwphix1584,23.0,4,462.0
1585,Jacek,Wiśniewski,Dolnośląskie,Lublin,cgmnprkfqkqfrlvhtkbqveolqotrdu1585,okgifqmrkjnpp1585,62.0,2,417.0
1586,Jacek,Nowakowski,Dolnośląskie,Poznań,klvhwtmtfkduunjsqbywlmhrhglzln1586,wwjcdvcvylswq1586,51.0,2,756.0
1587,Aleksander,Adamczyk,Podlaskie,Gdańsk,kohbosmohxofjqyeogwvmdmbxxahcp1587,sukltttqsntan1587,36.0,5,339.0
1588,Łukasz,Adamczyk,Lubelskie,Bydgoszcz,zuwyebpgycgtnnvtkfikumgspxuuwq1588,ncwsmxdeprezl1588,51.0,2,38.0
1589,Celina,Michalak,Podkarpackie,Warszawa,yomcbpbedcnaroqbromqbrabutgoxw1589,kzosisgwcjknr1589,30.0,3,884.0
1590,Oliwia,Nowak,Opolskie,Bydgoszcz,yuylhicopfonskoijszmwbsmimwskf1590,njxgqwxmzshjz1590,60.0,2,176.0
1591,Róża,Dąbrowski,Kujawsko-Pomorskie,Szczecin,sqxcfokkkijrvgggqspkebedpaesag1591,lcwjdvgenzpbu1591,22.0,2,132.0
1592,Filip,Nowak,Podkarpackie,Poznań,lgkkqundlgremlevnkcirheifojofp1592,tgsgzdsjturif1592,66.0,4,161.0
1593,Danuta,Kaczmarek,Kujawsko-Pomorskie,Poznań,xasibtvenwammugbkecrmikmmvjoum1593,kefzjiryhfitm1593,46.0,3,437.0
1594,Beata,Kamiński,Opolskie,Kraków,sxjmsaidyvwqaxusujdrkwsgztndvi1594,znikyxdlzutnd1594,33.0,2,51.0
1595,Oliwia,Krawczyk,Lubuskie,Warszawa,ucvnvdgnjnwryuhducskeajpwiktuo1595,uxpuaqdpxvpkk1595,66.0,5,4412.0
1596,Grzegorz,Dąbrowski,Małopolskie,Lublin,mrvltosthngqscaknmfdtqkxfrvvfn1596,preyfdqdtwtzc1596,30.0,2,228.0
1597,Norbert,Zawadzki,Łódzkie,Gdańsk,hjqbatzeaypoxqzukjxmcjnabhifgw1597,pqnyuvbatiggr1597,35.0,3,308.0
1598,Urszula,Zawadzki,Lubelskie,Bydgoszcz,bkpuvursisctkfnxoadbqhjjtxvwhc1598,wxlzauhnlwayt1598,20.0,1,249.0
1599,Celina,Kwiatkowski,Lubuskie,Lublin,kzreubnejptznsnrwvyvawrtitbyvx1599,jnfstuolvsyvk1599,22.0,2,31.0
1600,Urszula,Kaczmarek,Lubuskie,Poznań,dsbispqihnmcrjbqedqpakuftojeof1600,dlwepzujzdqet1600,68.0,4,376.0
1601,Grażyna,Zawadzki,Lubuskie,Gdańsk,utzwjkoxbeullyhjvtmwjawrgwhfkh1601,gxyockcfqhtju1601,54.0,5,197.0
1602,Ewa,Wojciechowski,Opolskie,Warszawa,fsicdewnraimkbthsyzylocevgihgu1602,xsvnvtrrdspkr1602,22.0,2,1710.0
1603,Wojciech,Szymański,Podkarpackie,Gdańsk,dmdcrukpsqlekkptwslurcmnoddsyv1603,ctilplzibqrwy1603,54.0,4,8259.0
1604,Zofia,Kwiatkowski,Podlaskie,Poznań,jzbhbqbebrbxslzuedidctldhupcnf1604,ogetopsepjlkf1604,39.0,1,153.0
1605,Danuta,Krawczyk,Dolnośląskie,Poznań,ixobyujzjxcydtegtdypygzywzxkbc1605,elvfukukwgmdy1605,33.0,1,69.0
1606,Małgorzata,Wiśniewski,Opolskie,Wrocław,bvedxnlvzcuyiwhfpctnflxhrcifik1606,styhilncrozqf1606,48.0,4,22.0
1607,Beata,Mazur,Opolskie,Gdańsk,mkpjswugrxaefbvdrqodksjpbmyhob1607,ojbigwkyzoflu1607,78.0,2,339.0
1608,Małgorzata,Nowakowski,Opolskie,Bydgoszcz,xmiavdsascnjkdvniuqrmamiglavkc1608,nxjdxeujuicnj1608,51.0,2,33.0
1609,Róża,Michalak,Podkarpackie,Poznań,rhfjjevmcrwdcryizzydzylpjzfrkq1609,qdombbufauxqt1609,76.0,3,291.0
1610,Małgorzata,Piotrowski,Łódzkie,Gdańsk,dlhaoxwyuhmikkghweilhowxcfkjyi1610,vbabwutltewne1610,67.0,5,33.0
1611,Grażyna,Dziedzic,Podkarpackie,Poznań,ybhsrxmjnpexcfdwvzgkimefsdbhqv1611,jbwajqmntznyx1611,80.0,4,55.0
1612,Filip,Kowalski,Kujawsko-Pomorskie,Bydgoszcz,zncggrubkwhwlshflcaywcnhcuqbvm1612,wznydualmyczb1612,35.0,2,8049.0
1613,Filip,Grabowski,Łódzkie,Poznań,mdqfpvxurbzoidcsakbjzkhwatspep1613,vbbsjmryzbtwq1613,58.0,4,634.0
1614,Jacek,Kaczmarek,Podlaskie,Lublin,izpttnrpxsfctdvsrfephcurqclgzn1614,awhhsijyrgwli1614,71.0,2,53.0
1615,Teresa,Jabłoński,Lubuskie,Gdańsk,fxkzmfwqcbvtzgpcyijptlixyztgsg1615,tvpntxwdiawlm1615,33.0,5,953.0
1616,Wojciech,Lewandowski,Kujawsko-Pomorskie,Lublin,lwzpqdjbmjbmhhfdoawtlbftlmwrod1616,rnpclmyxcjtqd1616,79.0,2,465.0
1617,Bartosz,Adamczyk,Podkarpackie,Poznań,lcrvjuqpyrcsnbyypftqlkbljljdhj1617,cxndqyglwatxj1617,73.0,1,473.0
1618,Czesław,Zawadzki,Łódzkie,Bydgoszcz,fcapalelhvjczlyghdemtklscjabvy1618,urrzibqpktfdm1618,80.0,5,9810.0
1619,Beata,Mazur,Kujawsko-Pomorskie,Szczecin,gehtqeffzoycmtleglrohqqykaqski1619,jieropvemqnch1619,23.0,2,447.0
1620,Danuta,Dudek,Opolskie,Łódź,qmlcjietwcdzqlflxzzkahxipbvvme1620,dwvajxocwtgmp1620,29.0,5,4206.0
1621,Felicja,Piotrowski,Dolnośląskie,Poznań,ucyhurnyduvdrljxvxxlbgdboyezai1621,hmagnguoeowee1621,41.0,4,9036.0
1622,Henryk,Kaczmarek,Dolnośląskie,Poznań,khcsqfklglwpimttppznumakhsuavl1622,firxlnfeecsxo1622,67.0,5,6256.0
1623,Katarzyna,Dziedzic,Podkarpackie,Warszawa,ranzjksbwqcrqvuenhgnmjvfptzlhh1623,sqapubzbhbxdm1623,61.0,2,257.0
1624,Oliwia,Wojciechowski,Podkarpackie,Łódź,dprrbtdcxsgzwzxldygqxcdoahvpnn1624,mpvqucvpjpifa1624,69.0,2,112.0
1625,Teresa,Jabłoński,Lubuskie,Łódź,rsauzgamfdktgeljigmdrlznifrfcu1625,dxwtxvunyqfvq1625,73.0,5,381.0
1626,Zofia,Dziedzic,Mazowieckie,Poznań,yoefwuqooqfjadtazmtsmbvoojluvp1626,tgijdvxmdwayj1626,69.0,4,4008.0
1627,Małgorzata,Dudek,Podkarpackie,Łódź,jmpnqyalqfwujssicmpqffbewwauee1627,ykiqhcsytfrag1627,60.0,5,1302.0
1628,Szymon,Szymański,Podkarpackie,Lublin,xuibhbcgbgoiobvfbnhefhtvjmwnep1628,xjxzrsvcjocwt1628,24.0,4,466.0
1629,Paweł,Nowakowski,Lubuskie,Warszawa,awsrcowsexeloxciddtcdjdgbtqejf1629,ujgdgrwquyfgx1629,43.0,3,263.0
1630,Ewa,Adamczyk,Podkarpackie,Łódź,otseelvdcevflwpivmfwecgfjkogpj1630,bvjjiwigkiqie1630,67.0,5,562.0
1631,Teresa,Jabłoński,Kujawsko-Pomorskie,Bydgoszcz,ubesbhouegfqfovnblltnrytpaggpy1631,kbaafzocthjna1631,44.0,5,176.0
1632,Aleksander,Piotrowski,Mazowieckie,Łódź,kvschqqxrbqqwnjdejtapnglyhztlx1632,esjzmcyfwtuvh1632,44.0,4,251.0
1633,Agnieszka,Dąbrowski,Opolskie,Wrocław,jkotlwxrcobyumiebnvijirnkmrkso1633,yqcpcjqcblgny1633,79.0,5,9050.0
1634,Edward,Michalak,Opolskie,Gdańsk,debdnpohiuunjhxulmklxpzylsxgof1634,cobwtsmbgdibv1634,67.0,2,73.0
1635,Helena,Jabłoński,Małopolskie,Lublin,iwlhbibrtqfflficprowyywhlkgvjq1635,ednrikuayafds1635,61.0,1,294.0
1636,Katarzyna,Kwiatkowski,Opolskie,Gdańsk,wrlultmyzfxdzvmsvkhhqzoawvvhqf1636,imiryvnbhtrqn1636,36.0,5,432.0
1637,Beata,Woźniak,Dolnośląskie,Warszawa,wveyetscqborkitglujgufktvwgjcq1637,hzdwigyceakvj1637,44.0,4,477.0
1638,Małgorzata,Kaczor,Lubuskie,Warszawa,gnlpwpzsklpswfxhkfbqhrmetafssb1638,nqyxdlvbfktox1638,34.0,3,89.0
1639,Róża,Piotrowski,Kujawsko-Pomorskie,Wrocław,wafxwbeswqfmvjccekswnprlwqzzjd1639,kbczsfilzqyur1639,52.0,5,814.0
1640,Czesław,Krawczyk,Kujawsko-Pomorskie,Lublin,whpbiqghpqljktcidrigtpprnhtzqf1640,twuezrhrcjvpe1640,33.0,3,11.0
1641,Grażyna,Dziedzic,Kujawsko-Pomorskie,Poznań,wvcsvsemdrezxlanpwmllllcbrnjlk1641,duifhlyeiepkl1641,64.0,2,74.0
1642,Iwona,Kowalski,Podlaskie,Wrocław,ibpniazbjvubelxkqdkcayadjmyyht1642,zynpgktlelabj1642,25.0,3,252.0
1643,Grzegorz,Woźniak,Podlaskie,Gdańsk,aeqiwylhtqustlxkpsdsijpchfyzwc1643,iqgtoykgfaske1643,47.0,1,6190.0
1644,Róża,Zawadzki,Małopolskie,Gdańsk,rzsvmczrgefvixjvnfporuxcdugeop1644,hclvvtckxivzp1644,28.0,1,122.0
1645,Zofia,Woźniak,Małopolskie,Wrocław,iuqeigfepuuhtqtjjsdgnnvblbalyw1645,mbccumwhyspum1645,51.0,2,361.0
1646,Róża,Grabowski,Małopolskie,Lublin,rkdcunrkyuiupnhnrcujckwkhzaqhp1646,bdnplivykdwak1646,51.0,5,2402.0
1647,Beata,Kamiński,Łódzkie,Wrocław,rgnzvrhphgzoftrgzwlthktrkvqrlx1647,bxmtnbhvuscse1647,33.0,1,476.0
1648,Róża,Wojciechowski,Łódzkie,Bydgoszcz,mkkrgsxlvighrjhrlghxquhtjotbzh1648,oejtfuwriqvqi1648,74.0,3,51.0
1649,Bartosz,Mazur,Kujawsko-Pomorskie,Gdańsk,vtgszsrylwoeeizjdatmiytomrwnhl1649,pnufishwxhwxu1649,32.0,1,336.0
1650,Dariusz,Wiśniewski,Kujawsko-Pomorskie,Lublin,lzyqgmsuukmftidewmmsdvhkyhtlsb1650,fvnbpmfvpmbes1650,34.0,1,257.0
1651,Czesław,Wiśniewski,Dolnośląskie,Lublin,rxyggzjnuoecmqncbpcgzleyvznkfi1651,qqwbmfzvjtbif1651,24.0,1,834.0
1652,Danuta,Dudek,Lubuskie,Wrocław,nuokpclkeeglevyqyzhmfvmtyulooy1652,bynpuqrjjtsta1652,32.0,4,458.0
1653,Iwona,Kamiński,Mazowieckie,Poznań,qacieglnnkxakszgvaectiqlydnkxl1653,jktqglawfkufk1653,71.0,1,141.0
1654,Małgorzata,Kwiatkowski,Lubelskie,Łódź,wzcbzryuenqrjjwiwjqylbiucdhhkp1654,fbvnntayakwpi1654,69.0,1,9271.0
1655,Helena,Zając,Podlaskie,Lublin,hjnxcrmqzqagotmlxznsugrnpwmajb1655,bcbhjlndskhin1655,76.0,5,44.0
1656,Zofia,Wójcik,Podkarpackie,Bydgoszcz,crvqcyboaojicueiqxwljwyjxephqi1656,cmnzsgthrodaa1656,33.0,4,20.0
